,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
3020,2012,S,Other Services,b_1-5,Total expenditure,2378,DOLLARS(millions)
3021,2012,S,Other Services,b_1-5,Operating profit before tax,175,DOLLARS(millions)
3022,2012,S,Other Services,b_1-5,Total assets,2349,DOLLARS(millions)
3023,2012,S,Other Services,b_1-5,Fixed tangible assets,566,DOLLARS(millions)
3024,2012,S,Other Services,c_6-9,Activity unit,1407,COUNT
3025,2012,S,Other Services,c_6-9,Rolling mean employees,9843,COUNT
3026,2012,S,Other Services,c_6-9,Salaries and wages paid,377,DOLLARS(millions)
3027,2012,S,Other Services,c_6-9,"Sales, government funding, grants and subsidies",1121,DOLLARS(millions)
3028,2012,S,Other Services,c_6-9,Total income,1202,DOLLARS(millions)
3029,2012,S,Other Services,c_6-9,Total expenditure,1110,DOLLARS(millions)
3030,2012,S,Other Services,c_6-9,Operating profit before tax,93,DOLLARS(millions)
3031,2012,S,Other Services,c_6-9,Total assets,1197,DOLLARS(millions)
3032,2012,S,Other Services,c_6-9,Fixed tangible assets,220,DOLLARS(millions)
3033,2012,S,Other Services,d_10-19,Activity unit,726,COUNT
3034,2012,S,Other Services,d_10-19,Rolling mean employees,9309,COUNT
3035,2012,S,Other Services,d_10-19,Salaries and wages paid,380,DOLLARS(millions)
3036,2012,S,Other Services,d_10-19,"Sales, government funding, grants and subsidies",1062,DOLLARS(millions)
3037,2012,S,Other Services,d_10-19,Total income,1185,DOLLARS(millions)
3038,2012,S,Other Services,d_10-19,Total expenditure,1146,DOLLARS(millions)
3039,2012,S,Other Services,d_10-19,Operating profit before tax,43,DOLLARS(millions)
3040,2012,S,Other Services,d_10-19,Total assets,1759,DOLLARS(millions)
3041,2012,S,Other Services,d_10-19,Fixed tangible assets,350,DOLLARS(millions)
3042,2012,S,Other Services,e_20-49,Activity unit,228,COUNT
3043,2012,S,Other Services,e_20-49,Rolling mean employees,6492,COUNT
3044,2012,S,Other Services,e_20-49,Salaries and wages paid,266,DOLLARS(millions)
3045,2012,S,Other Services,e_20-49,"Sales, government funding, grants and subsidies",715,DOLLARS(millions)
3046,2012,S,Other Services,e_20-49,Total income,833,DOLLARS(millions)
3047,2012,S,Other Services,e_20-49,Total expenditure,846,DOLLARS(millions)
3048,2012,S,Other Services,e_20-49,Operating profit before tax,9,DOLLARS(millions)
3049,2012,S,Other Services,e_20-49,Total assets,1698,DOLLARS(millions)
3050,2012,S,Other Services,e_20-49,Fixed tangible assets,200,DOLLARS(millions)
3051,2012,S,Other Services,f_50-99,Activity unit,45,COUNT
3052,2012,S,Other Services,f_50-99,Rolling mean employees,2841,COUNT
3053,2012,S,Other Services,f_50-99,Salaries and wages paid,138,DOLLARS(millions)
3054,2012,S,Other Services,f_50-99,"Sales, government funding, grants and subsidies",266,DOLLARS(millions)
3055,2012,S,Other Services,f_50-99,Total income,330,DOLLARS(millions)
3056,2012,S,Other Services,f_50-99,Total expenditure,318,DOLLARS(millions)
3057,2012,S,Other Services,f_50-99,Operating profit before tax,15,DOLLARS(millions)
3058,2012,S,Other Services,f_50-99,Total assets,366,DOLLARS(millions)
3059,2012,S,Other Services,f_50-99,Fixed tangible assets,95,DOLLARS(millions)
3060,2012,S,Other Services,g_100-199,Activity unit,21,COUNT
3061,2012,S,Other Services,g_100-199,Rolling mean employees,2760,COUNT
3062,2012,S,Other Services,g_100-199,Salaries and wages paid,142,DOLLARS(millions)
3063,2012,S,Other Services,g_100-199,"Sales, government funding, grants and subsidies",328,DOLLARS(millions)
3064,2012,S,Other Services,g_100-199,Total income,443,DOLLARS(millions)
3065,2012,S,Other Services,g_100-199,Total expenditure,396,DOLLARS(millions)
3066,2012,S,Other Services,g_100-199,Operating profit before tax,47,DOLLARS(millions)
3067,2012,S,Other Services,g_100-199,Total assets,322,DOLLARS(millions)
3068,2012,S,Other Services,g_100-199,Fixed tangible assets,85,DOLLARS(millions)
3069,2012,S,Other Services,h_200+,Activity unit,6,COUNT
3070,2012,S,Other Services,h_200+,Rolling mean employees,3702,COUNT
3071,2012,S,Other Services,h_200+,Salaries and wages paid,124,DOLLARS(millions)
3072,2012,S,Other Services,h_200+,"Sales, government funding, grants and subsidies",342,DOLLARS(millions)
3073,2012,S,Other Services,h_200+,Total income,403,DOLLARS(millions)
3074,2012,S,Other Services,h_200+,Total expenditure,391,DOLLARS(millions)
3075,2012,S,Other Services,h_200+,Operating profit before tax,3,DOLLARS(millions)
3076,2012,S,Other Services,h_200+,Total assets,330,DOLLARS(millions)
3077,2012,S,Other Services,h_200+,Fixed tangible assets,120,DOLLARS(millions)
3078,2012,S,Other Services,i_Industry_Total,Activity unit,19176,COUNT
3079,2012,S,Other Services,i_Industry_Total,Rolling mean employees,54858,COUNT
3080,2012,S,Other Services,i_Industry_Total,Salaries and wages paid,2317,DOLLARS(millions)
3081,2012,S,Other Services,i_Industry_Total,"Sales, government funding, grants and subsidies",7112,DOLLARS(millions)
3082,2012,S,Other Services,i_Industry_Total,Total income,8004,DOLLARS(millions)
3083,2012,S,Other Services,i_Industry_Total,Total expenditure,7470,DOLLARS(millions)
3084,2012,S,Other Services,i_Industry_Total,Operating profit before tax,566,DOLLARS(millions)
3085,2012,S,Other Services,i_Industry_Total,Total assets,10056,DOLLARS(millions)
3086,2012,S,Other Services,i_Industry_Total,Fixed tangible assets,2396,DOLLARS(millions)
3087,2012,all,All Industries,j_Grand_Total,Activity unit,434358,COUNT
3088,2012,all,All Industries,j_Grand_Total,Rolling mean employees,1557012,COUNT
3089,2012,all,All Industries,j_Grand_Total,Salaries and wages paid,76973,DOLLARS(millions)
3090,2012,all,All Industries,j_Grand_Total,"Sales, government funding, grants and subsidies",467307,DOLLARS(millions)
3091,2012,all,All Industries,j_Grand_Total,Total income,547694,DOLLARS(millions)
3092,2012,all,All Industries,j_Grand_Total,Total expenditure,489491,DOLLARS(millions)
3093,2012,all,All Industries,j_Grand_Total,Operating profit before tax,64996,DOLLARS(millions)
3094,2012,all,All Industries,j_Grand_Total,Total assets,1659698,DOLLARS(millions)
3095,2012,all,All Industries,j_Grand_Total,Fixed tangible assets,366698,DOLLARS(millions)
3096,2013,A,"Agriculture, Forestry and Fishing",a_0,Activity unit,43011,COUNT
3097,2013,A,"Agriculture, Forestry and Fishing",a_0,Rolling mean employees,0,COUNT
3098,2013,A,"Agriculture, Forestry and Fishing",a_0,Salaries and wages paid,284,DOLLARS(millions)
3099,2013,A,"Agriculture, Forestry and Fishing",a_0,"Sales, government funding, grants and subsidies",8341,DOLLARS(millions)
3100,2013,A,"Agriculture, Forestry and Fishing",a_0,Total income,9401,DOLLARS(millions)
3101,2013,A,"Agriculture, Forestry and Fishing",a_0,Total expenditure,7765,DOLLARS(millions)
3102,2013,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,917,DOLLARS(millions)
3103,2013,A,"Agriculture, Forestry and Fishing",a_0,Total assets,55540,DOLLARS(millions)
3104,2013,A,"Agriculture, Forestry and Fishing",a_0,Fixed tangible assets,31506,DOLLARS(millions)
3105,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Activity unit,21648,COUNT
3106,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Rolling mean employees,38454,COUNT
3107,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Salaries and wages paid,1573,DOLLARS(millions)
3108,2013,A,"Agriculture, Forestry and Fishing",b_1-5,"Sales, government funding, grants and subsidies",13149,DOLLARS(millions)
3109,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Total income,13790,DOLLARS(millions)
3110,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Total expenditure,12329,DOLLARS(millions)
3111,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Operating profit before tax,C,DOLLARS(millions)
3112,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Total assets,55631,DOLLARS(millions)
3113,2013,A,"Agriculture, Forestry and Fishing",b_1-5,Fixed tangible assets,32857,DOLLARS(millions)
3114,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Activity unit,1956,COUNT
3115,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Rolling mean employees,13770,COUNT
3116,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Salaries and wages paid,519,DOLLARS(millions)
3117,2013,A,"Agriculture, Forestry and Fishing",c_6-9,"Sales, government funding, grants and subsidies",3057,DOLLARS(millions)
3118,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Total income,3155,DOLLARS(millions)
3119,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Total expenditure,2910,DOLLARS(millions)
3120,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,154,DOLLARS(millions)
3121,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Total assets,10314,DOLLARS(millions)
3122,2013,A,"Agriculture, Forestry and Fishing",c_6-9,Fixed tangible assets,6081,DOLLARS(millions)
3123,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Activity unit,1260,COUNT
3124,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Rolling mean employees,16002,COUNT
3125,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Salaries and wages paid,602,DOLLARS(millions)
3126,2013,A,"Agriculture, Forestry and Fishing",d_10-19,"Sales, government funding, grants and subsidies",2828,DOLLARS(millions)
3127,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Total income,2928,DOLLARS(millions)
3128,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Total expenditure,2764,DOLLARS(millions)
3129,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,47,DOLLARS(millions)
3130,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Total assets,7288,DOLLARS(millions)
3131,2013,A,"Agriculture, Forestry and Fishing",d_10-19,Fixed tangible assets,3874,DOLLARS(millions)
3132,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Activity unit,498,COUNT
3133,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Rolling mean employees,14514,COUNT
3134,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Salaries and wages paid,485,DOLLARS(millions)
3135,2013,A,"Agriculture, Forestry and Fishing",e_20-49,"Sales, government funding, grants and subsidies",2105,DOLLARS(millions)
3136,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Total income,2274,DOLLARS(millions)
3137,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Total expenditure,2096,DOLLARS(millions)
3138,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,36,DOLLARS(millions)
3139,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Total assets,4725,DOLLARS(millions)
3140,2013,A,"Agriculture, Forestry and Fishing",e_20-49,Fixed tangible assets,2204,DOLLARS(millions)
3141,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Activity unit,102,COUNT
3142,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Rolling mean employees,6822,COUNT
3143,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Salaries and wages paid,205,DOLLARS(millions)
3144,2013,A,"Agriculture, Forestry and Fishing",f_50-99,"Sales, government funding, grants and subsidies",992,DOLLARS(millions)
3145,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Total income,1111,DOLLARS(millions)
3146,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Total expenditure,1066,DOLLARS(millions)
3147,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,26,DOLLARS(millions)
3148,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Total assets,2293,DOLLARS(millions)
3149,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Fixed tangible assets,1055,DOLLARS(millions)
3150,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Activity unit,30,COUNT
3151,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Rolling mean employees,4119,COUNT
3152,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Salaries and wages paid,126,DOLLARS(millions)
3153,2013,A,"Agriculture, Forestry and Fishing",g_100-199,"Sales, government funding, grants and subsidies",513,DOLLARS(millions)
3154,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Total income,535,DOLLARS(millions)
3155,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Total expenditure,490,DOLLARS(millions)
3156,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,28,DOLLARS(millions)
3157,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Total assets,791,DOLLARS(millions)
3158,2013,A,"Agriculture, Forestry and Fishing",g_100-199,Fixed tangible assets,C,DOLLARS(millions)
3159,2013,A,"Agriculture, Forestry and Fishing",h_200+,Activity unit,15,COUNT
3160,2013,A,"Agriculture, Forestry and Fishing",h_200+,Rolling mean employees,6981,COUNT
3161,2013,A,"Agriculture, Forestry and Fishing",h_200+,Salaries and wages paid,234,DOLLARS(millions)
3162,2013,A,"Agriculture, Forestry and Fishing",h_200+,"Sales, government funding, grants and subsidies",1226,DOLLARS(millions)
3163,2013,A,"Agriculture, Forestry and Fishing",h_200+,Total income,1284,DOLLARS(millions)
3164,2013,A,"Agriculture, Forestry and Fishing",h_200+,Total expenditure,1247,DOLLARS(millions)
3165,2013,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,39,DOLLARS(millions)
3166,2013,A,"Agriculture, Forestry and Fishing",h_200+,Total assets,2804,DOLLARS(millions)
3167,2013,A,"Agriculture, Forestry and Fishing",h_200+,Fixed tangible assets,C,DOLLARS(millions)
3168,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Activity unit,68517,COUNT
3169,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Rolling mean employees,100659,COUNT
3170,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Salaries and wages paid,4028,DOLLARS(millions)
3171,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,"Sales, government funding, grants and subsidies",32210,DOLLARS(millions)
3172,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total income,34476,DOLLARS(millions)
3173,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total expenditure,30668,DOLLARS(millions)
3174,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,C,DOLLARS(millions)
3175,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total assets,139387,DOLLARS(millions)
3176,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Fixed tangible assets,79095,DOLLARS(millions)
3177,2013,B,Mining,a_0,Activity unit,366,COUNT
3178,2013,B,Mining,a_0,Rolling mean employees,0,COUNT
3179,2013,B,Mining,a_0,Salaries and wages paid,91,DOLLARS(millions)
3180,2013,B,Mining,a_0,"Sales, government funding, grants and subsidies",1939,DOLLARS(millions)
3181,2013,B,Mining,a_0,Total income,2137,DOLLARS(millions)
3182,2013,B,Mining,a_0,Total expenditure,1463,DOLLARS(millions)
3183,2013,B,Mining,a_0,Operating profit before tax,696,DOLLARS(millions)
3184,2013,B,Mining,a_0,Total assets,12927,DOLLARS(millions)
3185,2013,B,Mining,a_0,Fixed tangible assets,3325,DOLLARS(millions)
3186,2013,B,Mining,b_1-5,Activity unit,204,COUNT
3187,2013,B,Mining,b_1-5,Rolling mean employees,384,COUNT
3188,2013,B,Mining,b_1-5,Salaries and wages paid,49,DOLLARS(millions)
3189,2013,B,Mining,b_1-5,"Sales, government funding, grants and subsidies",433,DOLLARS(millions)
3190,2013,B,Mining,b_1-5,Total income,438,DOLLARS(millions)
3191,2013,B,Mining,b_1-5,Total expenditure,334,DOLLARS(millions)
3192,2013,B,Mining,b_1-5,Operating profit before tax,114,DOLLARS(millions)
3193,2013,B,Mining,b_1-5,Total assets,1286,DOLLARS(millions)
3194,2013,B,Mining,b_1-5,Fixed tangible assets,738,DOLLARS(millions)
3195,2013,B,Mining,c_6-9,Activity unit,27,COUNT
3196,2013,B,Mining,c_6-9,Rolling mean employees,195,COUNT
3197,2013,B,Mining,c_6-9,Salaries and wages paid,18,DOLLARS(millions)
3198,2013,B,Mining,c_6-9,"Sales, government funding, grants and subsidies",84,DOLLARS(millions)
3199,2013,B,Mining,c_6-9,Total income,86,DOLLARS(millions)
3200,2013,B,Mining,c_6-9,Total expenditure,161,DOLLARS(millions)
3201,2013,B,Mining,c_6-9,Operating profit before tax,9,DOLLARS(millions)
3202,2013,B,Mining,c_6-9,Total assets,118,DOLLARS(millions)
3203,2013,B,Mining,c_6-9,Fixed tangible assets,C,DOLLARS(millions)
3204,2013,B,Mining,d_10-19,Activity unit,45,COUNT
3205,2013,B,Mining,d_10-19,Rolling mean employees,588,COUNT
3206,2013,B,Mining,d_10-19,Salaries and wages paid,49,DOLLARS(millions)
3207,2013,B,Mining,d_10-19,"Sales, government funding, grants and subsidies",297,DOLLARS(millions)
3208,2013,B,Mining,d_10-19,Total income,334,DOLLARS(millions)
3209,2013,B,Mining,d_10-19,Total expenditure,265,DOLLARS(millions)
3210,2013,B,Mining,d_10-19,Operating profit before tax,42,DOLLARS(millions)
